right Variance of Gyro x,right Variance of Gyro y,right Variance of Gyro z,right Mav of Gyro x,right Mav of Gyro y,right Mav of Gyro z,right Rms of Gyro x,right Rms of Gyro y,right Rms of Gyro z,right Sd of Gyro x,right Sd of Gyro y,right Sd of Gyro z,right Mean of Gyro x,right Mean of Gyro y,right Mean of Gyro z,right Entropy of Gyro x,right Entropy of Gyro y,right Entropy of Gyro z,right Kurtosis of Gyro x,right Kurtosis of Gyro y,right Kurtosis of Gyro z,right Skewness of Gyro x,right Skewness of Gyro y,right Skewness of Gyro z,right SMA of Gyro,right Integration of Gyro x,right Integration of Gyro y,right Integration of Gyro z,right Variance of ACC x,right Variance of ACC y,right Variance of ACC z,right Mav of ACC x,right Mav of ACC y,right Mav of ACC z,right Rms of ACC x,right Rms of ACC y,right Rms of ACC z,right Sd of ACC x,right Sd of ACC y,right Sd of ACC z,right Mean of ACC x,right Mean of ACC y,right Mean of ACC z,right Entropy of ACC x,right Entropy of ACC y,right Entropy of ACC z,right Kurtosis of ACC x,right Kurtosis of ACC y,right Kurtosis of ACC z,right Skewness of ACC x,right Skewness of ACC y,right Skewness of ACC z,right SMA of ACC,right Integration of ACC x,right Integration of ACC y,right Integration of ACC z,right variance of EMG1,right variance of EMG2,right variance of EMG3,right variance of EMG4,right variance of EMG5,right variance of EMG6,right variance of EMG7,right variance of EMG8,right Mav of EMG1,right Mav of EMG2,right Mav of EMG3,right Mav of EMG4,right Mav of EMG5,right Mav of EMG6,right Mav of EMG7,right Mav of EMG8,right Rms of EMG1,right Rms of EMG2,right Rms of EMG3,right Rms of EMG4,right Rms of EMG5,right Rms of EMG6,right Rms of EMG7,right Rms of EMG8,right Sd of EMG1,right Sd of EMG2,right Sd of EMG3,right Sd of EMG4,right Sd of EMG5,right Sd of EMG6,right Sd of EMG7,right Sd of EMG8,right Mean of EMG1,right Mean of EMG2,right Mean of EMG3,right Mean of EMG4,right Mean of EMG5,right Mean of EMG6,right Mean of EMG7,right Mean of EMG8,right MedianFreq of EMG1,right MedianFreq of EMG2,right MedianFreq of EMG3,right MedianFreq of EMG4,right MedianFreq of EMG5,right MedianFreq of EMG6,right MedianFreq of EMG7,right MedianFreq of EMG8,right MeanFreq of EMG1,right MeanFreq of EMG2,right MeanFreq of EMG3,right MeanFreq of EMG4,right MeanFreq of EMG5,right MeanFreq of EMG6,right MeanFreq of EMG7,right MeanFreq of EMG8,Class
0.339790836,0.092095654,0.254111938,0.436058211,0.217745943,0.387776471,0.505647599,0.407466971,0.480637253,0.525362842,0.172112834,0.359308983,0.462828067,0.508459964,0.525797603,0.815999539,0.849634655,0.821085743,0.025842084,0.200268635,0.099898749,0.579561606,0.482965707,0.420478624,0.50789125,0.396150226,0.496359827,0.463337583,0.561216363,0.380632271,0.25923617,0.366554533,0.530644453,0.408548442,0.513066053,0.677639889,0.515276883,0.670844718,0.560991293,0.442320799,0.466271006,0.614520275,0.507903778,0.833679633,0.817495355,0.818013169,0.048230894,0.020160297,0.01390832,0.587300949,0.468631313,0.292619728,0.679922214,0.463118091,0.517181639,0.36683774,0.056139589,0.155883208,0.079846852,0.092136941,0.066511869,0.057949887,0.034069718,0.134173319,0.130434783,0.25,0.195652174,0.146262489,0.153846154,0.134106634,0.095238095,0.242424242,0.561057851,0.590552845,0.17199772,0.596123886,0.301997698,0.835212442,0.095238095,0.428907499,0.159135228,0.324022436,0.195446355,0.227956797,0.183199386,0.16129586,0.115060614,0.295557564,0.581124673,0.572364386,0.169440809,0.618305386,0.311899617,0.844539419,0.409536665,0.418208592,0.308888381,0.266569052,0.31179984,0.099082077,0.297218716,0.18304878,0.462007006,0.230044109,0.513735308,1,1,1,1,1,1,1,pula
0.202527763,0.235528787,0.238108327,0.24572865,0.18506868,0.2437278,0.470413766,0.591785111,0.479332796,0.368917801,0.370287795,0.340171265,0.455158903,0.641870149,0.528520426,0.828778353,0.838178382,0.820441396,0.043919147,0.165127081,0.108273136,0.581659118,0.336514375,0.416810459,0.542811112,0.388431934,0.588783766,0.46071325,0.673652841,0.24423977,0.181872071,0.411814694,0.331036176,0.279522827,0.503681483,0.701813822,0.403901762,0.764201553,0.416227409,0.34764524,0.429820266,0.66765705,0.404997223,0.803868789,0.830888433,0.813190292,0.045337477,0.043307232,0.020952094,0.590097453,0.424602106,0.299718655,0.63903423,0.429185244,0.548498877,0.300103141,0.080718835,0.131395417,0.105414123,0.065689766,0.08212333,0.029244825,0.082211587,0.050039395,0.125,0.169811321,0.157894737,0.105171954,0.136363636,0.056557215,0.127659574,0.106666667,0.669160981,0.385222783,0.551401581,0.453072825,0.427754238,0.377101659,0.127659574,0.311969671,0.208063484,0.287934809,0.240047293,0.178040724,0.213680413,0.093672391,0.219842823,0.144878865,0.680591169,0.368671523,0.567007483,0.492530154,0.435231571,0.394975856,0.437540367,0.316986903,0.333745981,0.350304165,0.229079194,0.267395329,0.246044777,0.268159292,0.221169473,0.27293105,0.422545946,1,1,1,1,1,1,1,pula
0.165641589,0.21385657,0.254414492,0.248690065,0.204094224,0.270148633,0.49279724,0.549083383,0.507219273,0.319748597,0.343664962,0.35979445,0.485555728,0.608073302,0.551817036,0.846681647,0.847905481,0.832486813,0.048427525,0.170801748,0.098580507,0.588572845,0.340848903,0.408661974,0.599310131,0.421937636,0.585104989,0.494154882,0.532019565,0.311190949,0.226476984,0.394294832,0.337563012,0.359485534,0.542360731,0.730519474,0.460229492,0.645518019,0.490910721,0.404072391,0.506485095,0.683733472,0.45533503,0.855066332,0.83754434,0.820240764,0.04510014,0.037932749,0.015263341,0.571460024,0.420147678,0.25715206,0.596981076,0.510051059,0.579727078,0.344991989,0.059275862,0.088820268,0.118044376,0.070046353,0.124607495,0.122474498,0.013843183,0.091850661,0.085714286,0.160714286,0.164383562,0.119655049,0.15,0.14985015,0.034482759,0.125,0.674122344,0.583193439,0.539206331,0.646594593,0.647502617,0.242412672,0.034482759,0.217477961,0.165799415,0.21760333,0.260490024,0.186751065,0.286367837,0.278098377,0.055056697,0.227044784,0.688276025,0.576590924,0.552098472,0.669956212,0.64833897,0.235279663,0.005717279,0.212100443,0.344176339,0.366305147,0.34372985,0.270677691,0.3612381,0.433739524,0.16683163,0.069217213,0.431661689,1,1,1,1,1,1,1,pula
0.159578561,0.278017639,0.309019311,0.231339983,0.345251521,0.362950654,0.64817108,0.618886754,0.477443784,0.311239454,0.420468968,0.422547618,0.641706695,0.658057494,0.508668266,0.853432978,0.845996576,0.819624945,0.063864641,0.143234834,0.083993419,0.529626408,0.35348049,0.423378766,0.656249602,0.519776077,0.6230113,0.463944652,0.5603287,0.299766306,0.243400841,0.42461904,0.442836362,0.36840949,0.513924859,0.596523746,0.587362109,0.670219933,0.478721841,0.424157478,0.467440295,0.546968021,0.588894024,0.841775767,0.829625633,0.831322253,0.040801694,0.028701991,0.017468127,0.570666186,0.491512966,0.231055766,0.523347747,0.47779022,0.488023338,0.428182217,0.104720631,0.149508246,0.073748472,0.066715052,0.162239774,0.120449977,0.032114597,0.118075725,0.134328358,0.183673469,0.127659574,0.098046582,0.218181818,0.162895928,0.063492063,0.177777778,0.570249941,0.424479698,0.4544157,0.715313266,0.457278452,0.258797842,0.063492063,0.36705413,0.250327151,0.314910581,0.184078112,0.180120572,0.342177792,0.274898854,0.109904953,0.270788732,0.582488342,0.404926411,0.47035329,0.733788731,0.448613804,0.252760915,0.163626093,0.358578336,0.354368901,0.311036142,0.263920201,0.233612902,0.414230193,0.304918664,0.178588159,0.133741895,0.469819702,1,1,1,1,1,1,1,pula
0.237298344,0.31428394,0.286013011,0.246876409,0.509913671,0.341257304,0.533966128,0.559547352,0.498190205,0.412050711,0.460900785,0.396403473,0.513057993,0.597654983,0.535234676,0.830995387,0.834689444,0.818239128,0.039412277,0.065331579,0.090437754,0.549609837,0.456804483,0.411436581,0.483956499,0.427061788,0.562647725,0.469656608,0.616756532,0.372621956,0.234757466,0.423909343,0.47900759,0.348670273,0.541820314,0.637564758,0.557143271,0.717857512,0.553208302,0.41390489,0.488339205,0.573819202,0.558379462,0.831612551,0.811241222,0.820760581,0.039165286,0.027186829,0.019070923,0.573679385,0.456604878,0.225246317,0.752717827,0.480541761,0.490208718,0.398043043,0.040796962,0.111724107,0.080470792,0.100790916,0.099148678,0.074871107,0.056197552,0.070056171,0.077922078,0.183673469,0.130434783,0.117397754,0.16,0.077829387,0.06557377,0.142857143,0.382582242,0.371992757,0.590449597,0.603184309,0.627270228,0.449442478,0.06557377,0.536946211,0.124464855,0.256817937,0.196613024,0.243014409,0.244349288,0.195487,0.167669315,0.186601377,0.413512922,0.359405391,0.611949336,0.622804897,0.632328091,0.457254937,0.411203643,0.53774775,0.338174993,0.198141591,0.224932251,0.29066213,0.326896009,0.406851065,0.259806943,0.254952031,0.434160698,1,1,1,1,1,1,1,pula
0.238106914,0.417524023,0.367145909,0.243074461,0.55193165,0.520295804,0.398019816,0.525849587,0.571946913,0.412326507,0.566392316,0.484382103,0.371983504,0.545451013,0.589399521,0.757394232,0.760703073,0.752267572,0.045093934,0.052096686,0.06061917,0.652299893,0.517534707,0.357380631,0.658605494,0.271888755,0.42083992,0.408155709,0.631961663,0.267419326,0.204874708,0.376574255,0.464119264,0.35868987,0.522272557,0.54063664,0.498545565,0.729108256,0.442249344,0.37676276,0.462155794,0.496036121,0.502104117,0.74470987,0.745756256,0.757505739,0.034535378,0.026489527,0.01468561,0.568441472,0.470185818,0.258885608,0.561457282,0.364125877,0.348752731,0.293270817,0.103972928,0.12823254,0.143074683,0.033435561,0.088727108,0.095582173,0.087437261,0.139122746,0.133333333,0.162162162,0.155172414,0.096854748,0.173913043,0.117264315,0.137931034,0.244897959,0.512385899,0.453804654,0.601204146,0.27717918,0.50463389,0.5046477,0.137931034,0.644146941,0.248963341,0.282957818,0.298387329,0.105186679,0.225765839,0.233370319,0.229352076,0.302829479,0.527019439,0.439027066,0.61358466,0.339370408,0.511233976,0.508427114,0.363609501,0.634194316,0.230866019,0.178438531,0.179657213,0.201183946,0.115223897,0.216957251,0.196502066,0.15836597,0.724058087,1,1,1,1,1,1,1,pula
0.177024542,0.397050392,0.298272991,0.173788543,0.466417282,0.45730249,0.529497381,0.443886906,0.521466945,0.334673887,0.546132583,0.409084381,0.520362305,0.472014468,0.555559575,0.771048743,0.747112558,0.752750365,0.062311471,0.063915612,0.073294754,0.601663242,0.535620922,0.372369516,0.615088921,0.342210391,0.37294162,0.38488804,0.567968017,0.159901572,0.257423879,0.303248017,0.242476691,0.285587323,0.464318237,0.310307807,0.663345862,0.675323342,0.307808694,0.439532825,0.406630209,0.281566366,0.666959175,0.730325572,0.734417747,0.756974457,0.038769982,0.090857873,0.028532196,0.575806808,0.592247906,0.18939187,0.483282861,0.324366089,0.233212835,0.371705851,0.078199298,0.178171224,0.185439706,0.026773278,0.070885319,0.111733122,0.019576124,0.099508749,0.1,0.206896552,0.166666667,0.062595654,0.155844156,0.123185974,0.035714286,0.210526316,0.584299523,0.593529173,0.445876608,0.385685542,0.150644035,0.501274901,0.035714286,0.622989433,0.203224987,0.354649801,0.356791094,0.087606648,0.191889401,0.260664849,0.073697555,0.240158178,0.599966082,0.571524438,0.441107984,0.441235477,0.156443295,0.501773114,0.627127772,0.618925251,0.192472909,0.179327984,0.201595579,0.128659857,0.128144739,0.075178159,0.170359446,0.232221844,0.630909524,1,1,1,1,1,1,1,pula
0.293001318,0.405955209,0.34901155,0.335164233,0.475945261,0.461574564,0.49680762,0.431581102,0.495400597,0.475272467,0.55531851,0.465379934,0.463459623,0.457918327,0.516880971,0.777772241,0.766043145,0.761530298,0.026858548,0.057468566,0.077301151,0.627859531,0.569298489,0.417806925,0.46764978,0.336832104,0.390389729,0.389444518,0.599972458,0.189268884,0.303707812,0.473583298,0.299915019,0.360811305,0.520892925,0.521031393,0.689611877,0.702908927,0.347716072,0.490507904,0.467365731,0.494898865,0.686606548,0.767223716,0.77770353,0.774764438,0.032079859,0.054038938,0.022587908,0.552492569,0.525237648,0.190497067,0.52444202,0.390917446,0.369067487,0.408748198,0.137113101,0.064727825,0.111165368,0.038405248,0.072826929,0.169217405,0.064263993,0.268508022,0.230769231,0.095238095,0.116883117,0.086857884,0.130434783,0.152930403,0.142857143,0.324324324,0.484685922,0.648646066,0.297130171,0.379891846,0.428871287,0.465920856,0.142857143,0.51354171,0.301221099,0.171703515,0.24938351,0.117605611,0.195778148,0.346594759,0.184678955,0.465620984,0.494806607,0.646017991,0.296288641,0.432568724,0.438300559,0.453906658,0.393710951,0.480880262,0.242683415,0.181721193,0.272884649,0.111951592,0.156448923,0.198429808,0.196458782,0.180153141,0.431313541,1,1,1,1,1,1,1,pula
0.27729324,0.389396487,0.34412051,0.266618928,0.428834117,0.470779648,0.357186315,0.42203147,0.500334279,0.457718096,0.538595684,0.459834555,0.318141888,0.452726625,0.523176371,0.747398819,0.754477914,0.751599468,0.039091328,0.064892594,0.072558971,0.657186624,0.576773302,0.419220029,0.423540896,0.249255881,0.37064185,0.376529697,0.56651911,0.216050085,0.294848883,0.410598906,0.378346749,0.398190524,0.529684322,0.570804656,0.65184353,0.674227246,0.381626054,0.480919851,0.484943182,0.539790883,0.648023841,0.761322801,0.762101357,0.761417533,0.038018732,0.03487216,0.015677141,0.560338508,0.481005034,0.219488259,0.529861133,0.383828121,0.377342309,0.371709582,0.100529791,0.091419166,0.118138502,0.032311804,0.136986561,0.119312241,0.091538497,0.174391664,0.160714286,0.117647059,0.15,0.083112428,0.193548387,0.156780719,0.19047619,0.290909091,0.547224422,0.816577945,0.71402268,0.637499403,0.648014787,0.578517784,0.19047619,0.604855294,0.243144363,0.22212665,0.260510076,0.102297918,0.305318051,0.272954182,0.236703229,0.352264093,0.56104507,0.809263275,0.735951247,0.6701167,0.646801007,0.578110341,0.580752652,0.589367444,0.218222862,0.185062778,0.315728788,0.237398068,0.22736097,0.277361299,0.217946779,0.2438414,0.433984499,1,1,1,1,1,1,1,pula
0.198377789,0.439225452,0.301629591,0.301010871,0.542979512,0.504886995,0.414045587,0.529122618,0.60230409,0.363064263,0.58755406,0.41313803,0.398143907,0.543888566,0.633650153,0.773090891,0.765041815,0.775491089,0.04206873,0.05479429,0.066567663,0.604427615,0.498915169,0.346910042,0.538465174,0.295689279,0.435144956,0.447744987,0.571004179,0.326610011,0.324989851,0.409787293,0.437770947,0.446402356,0.566952235,0.66300758,0.626761538,0.678214945,0.506305508,0.512578392,0.527181524,0.610805843,0.615488753,0.779121622,0.760327348,0.763400975,0.025710168,0.032998833,0.012997161,0.542455303,0.451430387,0.234097288,0.555397663,0.421996245,0.425731091,0.362391495,0.195087635,0.158736171,0.12688936,0.075911818,0.095706451,0.092103543,0.025266958,0.084463508,0.3,0.171428571,0.164383562,0.166261546,0.193548387,0.122127872,0.083333333,0.177777778,0.305683245,0.748665895,0.490153178,0.347738532,0.582278053,0.641694737,0.083333333,0.485436421,0.380669871,0.327945032,0.274135606,0.198036474,0.238221777,0.227225386,0.090799006,0.213706909,0.307813971,0.731338347,0.498761978,0.391647089,0.587859037,0.646433085,0.561244868,0.483961158,0.214937153,0.10524881,0.279616281,0.153157698,0.128031583,0.23980685,0.237886479,0.221923343,0.721730601,1,1,1,1,1,1,1,pula
0.307634088,0.337191028,0.363797355,0.298737903,0.325055556,0.459207298,0.43642184,0.2959313,0.373868513,0.491409708,0.485271659,0.481671569,0.396241924,0.342215842,0.384855747,0.790212638,0.781116115,0.756558009,0.032441436,0.113142554,0.094897555,0.621611922,0.680789547,0.490585998,0.413096268,0.326905003,0.346424629,0.340178464,0.529217722,0.275898265,0.187952389,0.433967746,0.396032987,0.243586841,0.588914089,0.495592937,0.465156623,0.642498805,0.452251289,0.355473073,0.560098011,0.445868064,0.470027401,0.824667639,0.787635156,0.798213937,0.029146135,0.035521126,0.023069164,0.519460115,0.530206832,0.274564741,0.59335344,0.496828828,0.37333331,0.318433257,0.04707638,0.240676086,0.090911912,0.100878779,0.115881743,0.102914111,0.024555468,0.126412072,0.046875,0.3,0.098360656,0.151775743,0.105263158,0.144013881,0.070588235,0.153846154,0.692882219,0.69944295,0.575645035,0.645367802,0.45076722,0.453997029,0.070588235,0.373215546,0.13911381,0.433050829,0.215314671,0.243130139,0.272377396,0.246066512,0.088777518,0.283754039,0.707763207,0.668733514,0.594801938,0.661869867,0.45150239,0.455885314,0.605373991,0.363186504,0.290820781,0.320113623,0.351255911,0.245634359,0.304963591,0.247560018,0.227849736,0.327633896,0.71350781,1,1,1,1,1,1,1,pula
0.251144315,0.283490501,0.346459858,0.268689115,0.273887936,0.462151,0.355272716,0.238513114,0.500958885,0.427707096,0.425644051,0.462213985,0.323026435,0.300875918,0.523255478,0.745225781,0.739325346,0.739280447,0.035809455,0.166630183,0.078100408,0.648731457,0.720569263,0.381822455,0.378257781,0.245077744,0.272054749,0.367388006,0.537932281,0.247196404,0.295964388,0.449823729,0.305842081,0.324886528,0.570454736,0.627172708,0.448798962,0.649275516,0.418979206,0.482028101,0.537743721,0.590823004,0.425344324,0.765240777,0.754153754,0.72860376,0.030859741,0.038232763,0.015828703,0.522976807,0.465287549,0.277748777,0.658757937,0.409219033,0.395879536,0.247801926,0.104994243,0.100678327,0.036168659,0.056636312,0.073120739,0.037983018,0.015277547,0.041849352,0.125,0.193548387,0.084507042,0.056630353,0.089552239,0.047046703,0.02919708,0.064516129,0.457441701,0.700460023,0.609357079,0.46490928,0.529622814,0.70460729,0.02919708,0.255021422,0.250661453,0.238239102,0.104462889,0.159139417,0.196328212,0.115839232,0.059846364,0.126026645,0.473922844,0.691981413,0.638470373,0.505900657,0.539226699,0.718306456,0.370667998,0.261813823,0.218321201,0.15385413,0.265726103,0.197561566,0.166752857,0.220955271,0.269900113,0.14719828,0.432435611,1,1,1,1,1,1,1,pula
0.197352439,0.237935653,0.299031254,0.261534988,0.21180778,0.409550006,0.42720815,0.219171389,0.611292426,0.361966698,0.372835897,0.410635211,0.411943543,0.295875501,0.642796094,0.795141951,0.778722485,0.79730515,0.042105618,0.143814124,0.081146396,0.579534117,0.697762329,0.329493954,0.525448365,0.328008993,0.304895817,0.487080995,0.673644764,0.198586348,0.261030328,0.558610834,0.20104688,0.386079189,0.53259166,0.407798866,0.577793427,0.763610668,0.359938614,0.444030191,0.465325791,0.373757588,0.575210777,0.773560952,0.780646493,0.789591713,0.026146196,0.065337328,0.012976242,0.542733467,0.559030861,0.245693302,0.676760879,0.41265136,0.321414088,0.363996268,0.03178028,0.161154746,0.110260267,0.016782909,0.055999954,0,0.032459256,0.024796779,0.076923077,0.1875,0.12,0.050011321,0.086538462,0.014164228,0.072289157,0.035714286,0.192916214,0.367640009,0.463509189,0.796333154,0.155935999,0.388413392,0.072289157,0.342722074,0.101931538,0.33137872,0.247901728,0.058830345,0.161044354,0,0.110762083,0.082466587,0.233895429,0.344306601,0.473463476,0.817938182,0.166455977,0.412768161,0.21232815,0.352797178,0.234285911,0.083982152,0.156210912,0.15823174,0.311238841,0.090649974,0.160316356,0.103535302,0.670749981,1,1,1,1,1,1,1,pula
0.197352439,0.237935653,0.299031254,0.261534988,0.21180778,0.409550006,0.42720815,0.219171389,0.611292426,0.361966698,0.372835897,0.410635211,0.411943543,0.295875501,0.642796094,0.795141951,0.778722485,0.79730515,0.042105618,0.143814124,0.081146396,0.579534117,0.697762329,0.329493954,0.525448365,0.328008993,0.304895817,0.487080995,0.673644764,0.198586348,0.261030328,0.558610834,0.20104688,0.386079189,0.53259166,0.407798866,0.577793427,0.763610668,0.359938614,0.444030191,0.465325791,0.373757588,0.575210777,0.773560952,0.780646493,0.789591713,0.026146196,0.065337328,0.012976242,0.542733467,0.559030861,0.245693302,0.676760879,0.41265136,0.321414088,0.363996268,0.03178028,0.161154746,0.110260267,0.016782909,0.055999954,0,0.032459256,0.024796779,0.076923077,0.1875,0.12,0.050011321,0.086538462,0.014164228,0.072289157,0.035714286,0.192916214,0.367640009,0.463509189,0.796333154,0.155935999,0.388413392,0.072289157,0.342722074,0.101931538,0.33137872,0.247901728,0.058830345,0.161044354,0,0.110762083,0.082466587,0.233895429,0.344306601,0.473463476,0.817938182,0.166455977,0.412768161,0.21232815,0.352797178,0.234285911,0.083982152,0.156210912,0.15823174,0.311238841,0.090649974,0.160316356,0.103535302,0.670749981,1,1,1,1,1,1,1,pula
0.255556909,0.253024053,0.316639207,0.28472272,0.321992922,0.409679771,0.430086788,0.391309934,0.472237761,0.432972644,0.390520283,0.429831938,0.40167235,0.456591214,0.501720835,0.763096691,0.773686022,0.753171351,0.042113823,0.096753405,0.092973226,0.622079083,0.544016421,0.428704954,0.458396002,0.29365005,0.376540215,0.368171951,0.498092524,0.261256804,0.308853099,0.530473844,0.327114906,0.392087049,0.615047188,0.64696611,0.54788925,0.614021783,0.435336188,0.495805176,0.595138521,0.608135601,0.532874232,0.791325398,0.762549964,0.752585171,0.0375906,0.04558352,0.01268859,0.509620555,0.424151,0.246249035,0.685516543,0.462386689,0.419991214,0.313021581,0.069560714,0.112584008,0.109922326,0.088558063,0.08756126,0.050098192,0.016574576,0.06343475,0.12,0.15,0.162162162,0.140996744,0.102739726,0.072335432,0.026845638,0.053333333,0.342852386,0.883059757,0.47204382,0.514864165,0.343622463,0.506044263,0.026845638,0.414431985,0.186625477,0.258125238,0.247352015,0.221502598,0.223652523,0.144154525,0.06413831,0.173291706,0.369953336,0.872564445,0.482548755,0.543849233,0.349038757,0.518935009,0.191112275,0.416748204,0.233821733,0.126251742,0.369859027,0.161112011,0.195816648,0.155155195,0.203570708,0.09498813,0.692904057,1,1,1,1,1,1,1,pula
0.166235613,0.294828784,0.368072078,0.217239431,0.392936135,0.483858996,0.261574222,0.365182834,0.540804237,0.320107852,0.438770805,0.485778545,0.2460579,0.421580714,0.558010355,0.772185018,0.778252478,0.766379618,0.067766273,0.067133302,0.071716165,0.684931322,0.588797675,0.376191299,0.617125695,0.224068155,0.373623561,0.417486833,0.548779315,0.250024301,0.247901705,0.383623906,0.318033967,0.382663393,0.523619467,0.457094357,0.423419938,0.659231485,0.422549402,0.428866479,0.481523105,0.411682621,0.409143262,0.782747228,0.759397698,0.760443504,0.033297572,0.037044286,0.018568773,0.555252792,0.502076228,0.301855731,0.695591219,0.405856383,0.32841902,0.259673069,0.089902851,0.067372333,0.029098147,0.018233413,0.105603371,0.043443241,0.061949537,0.093404806,0.136363636,0.09375,0.078947368,0.0671109,0.157894737,0.050537375,0.111111111,0.145454545,0.534277703,0.472855433,0.413435918,0.598337828,0.431710571,0.28540094,0.111111111,0.423284158,0.224703035,0.177017633,0.087076917,0.06324133,0.255320394,0.128944345,0.179878684,0.229694723,0.550290066,0.470018147,0.435539362,0.637633612,0.434328198,0.299997171,0.452839232,0.420073066,0.251022614,0.20534698,0.20515009,0.15120495,0.242235567,0.203957043,0.135016457,0.210065416,0.428632362,1,1,1,1,1,1,1,pula
0.1220234,0.253788216,0.175427097,0.176366667,0.238141464,0.142330324,0.719499614,0.63493345,0.569919209,0.255064386,0.391783575,0.261399421,0.717863162,0.676843297,0.630110739,0.816100859,0.812274731,0.806192316,0.140161125,0.152795638,0.14111886,0.437620909,0.338874981,0.311047171,0.63288276,0.495028684,0.556765988,0.47961539,0.430727511,0.135421382,0.195189468,0.413388125,0.192722429,0.153686805,0.427467391,0.396844471,0.46522394,0.551882538,0.272759443,0.364769348,0.395268614,0.380985115,0.468391889,0.792381433,0.790821069,0.78225454,0.056765882,0.082535778,0.025629892,0.591439023,0.520855427,0.22720322,0.603664138,0.362309679,0.325418972,0.304351553,0.02230844,0.109784624,0.047021747,0.036998537,0.076334006,0.027866955,0.035398126,0.125536383,0.088235294,0.142857143,0.074074074,0.076932426,0.115384615,0.052822178,0.064516129,0.115942029,0.334347785,0.719474453,0.384872703,0.370968309,0.316098856,0.216236756,0.064516129,0.364944836,0.076110314,0.253576095,0.129447451,0.114167789,0.20263041,0.089964451,0.118498193,0.282385507,0.371059568,0.709572476,0.402294375,0.424757856,0.323790144,0.234840128,0.369769252,0.354957439,0.273908224,0.143031999,0.33808629,0.153791577,0.170170495,0.167354192,0.122994015,0.184431862,0.50847578,1,1,1,1,1,1,1,pula
0.074422163,0.356015059,0.191820335,0.115240792,0.499170178,0.233038039,0.510861384,0.406223086,0.650640266,0.174142904,0.50536787,0.282916346,0.521625444,0.445416724,0.702123083,0.84575504,0.807133912,0.83739301,0.108623623,0.055309729,0.139977047,0.556969196,0.516343031,0.233108736,0.520999644,0.426749687,0.446131014,0.577186458,0.384148041,0.134886699,0.199163865,0.270552798,0.196788408,0.291216506,0.388891697,0.277663675,0.349409314,0.506840821,0.272196846,0.370121663,0.361038467,0.255140308,0.339276365,0.825647996,0.808482247,0.794985536,0.065659627,0.104381721,0.023250692,0.606642129,0.605417971,0.294989935,0.560313676,0.375921973,0.277250844,0.256215458,0.041596167,0.055991435,0.02900988,0.043061541,0.055732312,0.101954063,0.066316945,0.043784112,0.115384615,0.083333333,0.086538462,0.119655049,0.1,0.11610129,0.117647059,0.186046512,0.443885457,0.295108018,0.395668029,0.358786987,0.344033102,0.435263924,0.117647059,0.434032912,0.126370433,0.153642676,0.086900699,0.128819682,0.160531131,0.244464509,0.188942092,0.130643571,0.471838348,0.294075132,0.417009826,0.411742632,0.356806737,0.437170855,0.504970057,0.439861048,0.330244188,0.223525718,0.186961791,0.190936449,0.200740358,0.217668334,0.247866181,0.309453716,0.432685283,1,1,1,1,1,1,1,pula
0.108558633,0.291458226,0.165106659,0.151454017,0.39337487,0.283744466,0.504783167,0.332005032,0.680520878,0.233750113,0.435641939,0.248423901,0.508965673,0.390485409,0.735018877,0.846514227,0.81011653,0.849992522,0.094169012,0.057273438,0.128919854,0.518799701,0.507619336,0.290054902,0.5142638,0.428641856,0.413500127,0.610378867,0.326980406,0.101750992,0.150798026,0.267084427,0.206420852,0.215627862,0.358660566,0.179297452,0.230793416,0.448158581,0.22003401,0.304877643,0.340245229,0.161108703,0.218372333,0.83639269,0.806410276,0.785139263,0.08512591,0.154928752,0.0465787,0.623438383,0.66470291,0.371116284,0.47269236,0.367236458,0.22144438,0.185766624,0.098361748,0.064579585,0.03179101,0.082933632,0.059062176,0.080763114,0.037681453,0.015422521,0.157894737,0.096774194,0.058823529,0.166261546,0.073170732,0.08404782,0.076923077,0.049689441,0.410974397,0.503033361,0.581720556,0.623454968,0.538792029,0.251265014,0.076923077,0.322737715,0.239554888,0.171476178,0.093885457,0.211341071,0.167708064,0.206678466,0.124371642,0.0549528,0.430226719,0.500728335,0.61038279,0.64570967,0.550974311,0.25575063,0.552707829,0.334885494,0.343712997,0.215384072,0.295696456,0.291131798,0.344481365,0.349249564,0.169112528,0.34826222,0.819655253,1,1,1,1,1,1,1,pula
